0.299590,0.184747,0.566496,0.805167,0.281828,0.956586,0.393209
0.897704,0.690560,0.624027,0.996455,0.211446,0.796754,0.401954
0.060920,0.425051,0.805547,0.799085,0.262289,0.278389,0.816136
0.108716,0.969770,0.084629,0.931758,0.387352,0.776963,0.358543
0.961710,0.925039,0.492108,0.243538,0.881625,0.885318,0.878994
0.575877,0.503021,0.775783,0.787323,0.299775,0.177737,0.329023
0.602788,0.134569,0.159779,0.865077,0.412958,0.975915,0.923235
0.945685,0.007864,0.453432,0.333037,0.784827,0.811975,0.019978
0.737014,0.512087,0.990074,0.618639,0.397404,0.869068,0.397968
0.372089,0.173752,0.760605,0.671864,0.351489,0.089627,0.032559
0.224197,0.192338,0.819354,0.637155,0.168253,0.742589,0.158830
0.750453,0.612262,0.446975,0.535280,0.424237,0.466954,0.281817
0.979041,0.271891,0.779890,0.376445,0.140959,0.177859,0.349727
0.351610,0.110331,0.184913,0.703099,0.199959,0.217471,0.657376
0.409810,0.476730,0.061311,0.578063,0.219320,0.220140,0.692002
0.832402,0.138977,0.505053,0.256639,0.605931,0.786870,0.417890
0.058760,0.197780,0.961416,0.199719,0.375638,0.311143,0.712767
0.421474,0.897680,0.430348,0.621433,0.115151,0.087724,0.045589
0.564454,0.106899,0.103024,0.783774,0.327040,0.795026,0.753546
0.934003,0.258600,0.416080,0.539934,0.045469,0.833970,0.124905
0.031749,0.086321,0.303949,0.407388,0.397464,0.016716,0.134636
0.914396,0.564984,0.440372,0.029547,0.652708,0.485960,0.554508
0.592860,0.657533,0.000935,0.919899,0.452558,0.754482,0.079341
0.013081,0.495421,0.926495,0.058550,0.329390,0.051399,0.162780
0.137721,0.466729,0.768528,0.535185,0.483445,0.903164,0.354124
0.468148,0.794495,0.427388,0.120856,0.280456,0.981897,0.338017
0.639429,0.338952,0.793214,0.091987,0.093434,0.872555,0.478548
0.367976,0.405043,0.165065,0.697366,0.456442,0.327845,0.058506
0.794574,0.827034,0.129348,0.278019,0.730198,0.483472,0.675859
0.277967,0.103247,0.319201,0.558423,0.085144,0.657218,0.431738
0.996170,0.224953,0.816560,0.089604,0.097507,0.295109,0.196119
0.700151,0.361184,0.162849,0.156594,0.689030,0.221355,0.750757
0.048389,0.880105,0.761622,0.778586,0.363577,0.437481,0.976932
0.540729,0.296133,0.199967,0.625873,0.953351,0.631705,0.350446
0.856658,0.167006,0.039126,0.954165,0.462114,0.235245,0.419648
0.596429,0.582498,0.318859,0.285459,0.803853,0.069616,0.769062
0.949721,0.530684,0.630828,0.313297,0.968166,0.607760,0.954841
0.903893,0.154808,0.134767,0.857244,0.786513,0.485213,0.806765
0.652219,0.845891,0.597336,0.114334,0.081136,0.016984,0.276599
0.599482,0.595459,0.963025,0.403335,0.665075,0.732087,0.255576
0.262771,0.886404,0.928093,0.230937,0.494164,0.882934,0.739832
0.037743,0.874599,0.255300,0.824256,0.359812,0.062065,0.467427
0.907957,0.064763,0.126365,0.989093,0.081748,0.402965,0.666659
0.998423,0.629683,0.084565,0.663498,0.361770,0.340141,0.278294
0.226545,0.206387,0.855479,0.720708,0.089321,0.595311,0.118765
0.469910,0.374065,0.951320,0.829723,0.436130,0.418748,0.841754
0.483511,0.968119,0.333180,0.565259,0.371084,0.999838,0.246489
0.629522,0.331053,0.033006,0.991292,0.671194,0.311300,0.615833
0.517687,0.471312,0.618447,0.607008,0.066623,0.737212,0.734072
0.111277,0.685393,0.366256,0.547406,0.104140,0.208010,0.891493
0.176129,0.224673,0.152910,0.547213,0.224511,0.399399,0.916721
0.730452,0.949727,0.845324,0.401646,0.261026,0.461158,0.299385
0.932470,0.917833,0.385721,0.999093,0.655045,0.119793,0.535626
0.805185,0.901882,0.313728,0.909326,0.109892,0.205221,0.496977
0.429893,0.649888,0.833235,0.654404,0.049287,0.749955,0.508437
0.699682,0.353761,0.181385,0.960708,0.814919,0.480771,0.739421
0.398603,0.125142,0.746482,0.053648,0.244934,0.282108,0.819969
0.183989,0.133696,0.959446,0.293881,0.338917,0.456423,0.579902
0.106311,0.413137,0.423215,0.155597,0.163092,0.931652,0.935336
0.285413,0.116722,0.823483,0.100332,0.597493,0.562904,0.847721
0.688045,0.594203,0.049744,0.932979,0.876311,0.869712,0.983099
0.003409,0.942545,0.354181,0.342326,0.398968,0.934084,0.111136
0.347221,0.534351,0.660876,0.510313,0.466003,0.596212,0.373087
0.712934,0.196570,0.851749,0.310427,0.759474,0.699470,0.306522
0.293673,0.356266,0.380498,0.169984,0.225978,0.363597,0.230284
0.306142,0.584465,0.571713,0.705110,0.518549,0.682849,0.210388
0.217200,0.871264,0.376082,0.683203,0.467476,0.749170,0.434619
0.945740,0.286368,0.490837,0.705213,0.985838,0.797359,0.152732
0.153625,0.533230,0.449495,0.379603,0.896827,0.679779,0.608990
0.264244,0.180702,0.908079,0.782793,0.863551,0.118468,0.648562
0.989731,0.024645,0.763953,0.457208,0.773814,0.198572,0.637618
0.484940,0.128454,0.424767,0.470777,0.925813,0.577499,0.750288
0.110729,0.199783,0.459041,0.007556,0.879562,0.068031,0.210525
0.248733,0.118605,0.926598,0.112284,0.237072,0.575161,0.193035
0.599805,0.956988,0.684011,0.373620,0.155560,0.321629,0.093174
0.450083,0.517941,0.111278,0.375897,0.095439,0.861566,0.455335
0.061349,0.914376,0.213724,0.940910,0.982406,0.424250,0.084716
0.542854,0.011314,0.343424,0.779927,0.586475,0.536459,0.006731
0.493447,0.690742,0.559900,0.649008,0.012371,0.653074,0.289508
0.171014,0.400786,0.838351,0.266453,0.262352,0.293685,0.472622
0.208061,0.686346,0.264611,0.190467,0.110595,0.349327,0.421607
0.360641,0.765031,0.433377,0.947116,0.301490,0.440107,0.133396
0.130849,0.693296,0.443944,0.143220,0.346370,0.733452,0.605675
0.134238,0.444025,0.783837,0.396589,0.737711,0.256459,0.720290
0.942805,0.984901,0.136239,0.053400,0.334227,0.557846,0.706850
0.322877,0.140226,0.641984,0.624366,0.580333,0.775381,0.419303
0.468677,0.863248,0.854403,0.815047,0.596700,0.460077,0.332431
0.904103,0.116268,0.127527,0.641814,0.372727,0.847816,0.587585
0.832717,0.723825,0.368931,0.166944,0.281671,0.075781,0.861813
0.216007,0.503797,0.228914,0.796341,0.279178,0.648217,0.507523
0.511465,0.361926,0.562901,0.108165,0.822003,0.895332,0.839102
0.011600,0.966629,0.367920,0.384327,0.814445,0.955505,0.699858
0.679330,0.068790,0.814107,0.961000,0.144571,0.675920,0.565548
0.179717,0.794462,0.156919,0.458895,0.442679,0.664442,0.206750
0.026368,0.769651,0.062309,0.848372,0.664983,0.901411,0.574478
0.868040,0.942398,0.060910,0.682485,0.897903,0.760768,0.329648
0.829558,0.143754,0.538233,0.974129,0.819674,0.103781,0.334707
0.898243,0.491626,0.458286,0.340922,0.156068,0.665036,0.295066
0.434688,0.357375,0.030808,0.099671,0.258786,0.605286,0.776254
0.547684,0.837164,0.809311,0.445587,0.597932,0.138959,0.022819
0.282713,0.561052,0.401619,0.102387,0.664833,0.736326,0.101779
0.227951,0.560065,0.903999,0.384019,0.225101,0.199065,0.566456
0.556440,0.597264,0.759460,0.815226,0.202550,0.535715,0.942052
0.372879,0.751364,0.195820,0.970812,0.890322,0.218639,0.398302
0.779692,0.799921,0.275423,0.444525,0.536246,0.377202,0.007602
0.937267,0.911600,0.148217,0.162368,0.110665,0.714672,0.822157
0.311936,0.581618,0.482332,0.514486,0.117332,0.424384,0.264719
0.175747,0.460539,0.461023,0.066070,0.679178,0.859325,0.239105
0.659245,0.514528,0.903395,0.195491,0.891730,0.910997,0.959689
0.822597,0.107905,0.991365,0.933262,0.822578,0.813522,0.600367
0.395140,0.082699,0.648999,0.512472,0.507083,0.913718,0.002684
0.374257,0.463707,0.748900,0.053435,0.323031,0.988005,0.512305
0.502534,0.415700,0.177768,0.394264,0.326696,0.137456,0.223261
0.245362,0.214626,0.082555,0.067939,0.028148,0.682922,0.202453
0.765621,0.851452,0.935760,0.272704,0.765170,0.938444,0.955535
0.402151,0.704435,0.192861,0.725182,0.692440,0.705166,0.707458
0.120865,0.885226,0.589238,0.447562,0.022682,0.812498,0.596854
0.027124,0.679409,0.335983,0.055272,0.362332,0.538436,0.478560
0.389888,0.414320,0.400658,0.155058,0.352764,0.356192,0.294484
0.060627,0.487345,0.480096,0.753068,0.192511,0.187555,0.948042
0.072780,0.537280,0.760938,0.095463,0.349778,0.357793,0.363506
0.037202,0.699490,0.432174,0.399534,0.237926,0.910734,0.527487
0.325054,0.928144,0.782871,0.677818,0.284337,0.077355,0.432733
0.564700,0.912829,0.098032,0.757212,0.100384,0.046073,0.070589
0.583353,0.831527,0.268627,0.933131,0.189320,0.632133,0.310033
0.331623,0.742207,0.626056,0.569548,0.652941,0.153543,0.197362
0.081687,0.980233,0.655814,0.366024,0.057588,0.088547,0.710988
0.001376,0.809019,0.379500,0.101760,0.855092,0.450088,0.274925
0.281616,0.543552,0.371576,0.470936,0.175685,0.681609,0.697458
0.423817,0.323514,0.076857,0.076758,0.477056,0.274218,0.054753
0.254451,0.710567,0.924767,0.312038,0.799114,0.635755,0.934326
0.444774,0.313826,0.902250,0.299866,0.763914,0.177175,0.738311
0.720726,0.109887,0.516466,0.896411,0.791497,0.213923,0.403720
0.537437,0.480576,0.292071,0.014493,0.754794,0.346824,0.573236
0.057391,0.498003,0.321284,0.856505,0.133758,0.255610,0.656994
0.569436,0.559244,0.878398,0.333351,0.736419,0.616709,0.378881
0.726596,0.895346,0.353557,0.518093,0.109270,0.757276,0.733406
0.237852,0.025477,0.661200,0.992647,0.372302,0.234436,0.001892
0.732439,0.323176,0.286197,0.866197,0.578787,0.943192,0.444729
0.502436,0.323127,0.481574,0.238855,0.939835,0.860454,0.696000
0.755801,0.049557,0.184525,0.865070,0.806833,0.917931,0.511777
0.943408,0.172977,0.037332,0.315710,0.407413,0.039224,0.745402
0.362401,0.031599,0.006049,0.941187,0.974791,0.450778,0.089410
0.773905,0.570984,0.716081,0.713740,0.431438,0.412081,0.380172
0.461638,0.564696,0.052309,0.268471,0.482627,0.564086,0.313156
0.737063,0.350488,0.741745,0.144475,0.389712,0.487147,0.284327
0.518747,0.290376,0.693300,0.493538,0.741155,0.782710,0.970764
0.353694,0.686846,0.228799,0.785132,0.098927,0.608971,0.972371
0.173667,0.024681,0.829036,0.656294,0.588767,0.142191,0.082329
0.492679,0.824074,0.470306,0.882392,0.311221,0.754633,0.634505
0.045009,0.327805,0.323506,0.786164,0.110515,0.294270,0.301223
0.981116,0.530022,0.249341,0.080043,0.138993,0.221713,0.640608
0.246393,0.469644,0.968953,0.835161,0.611835,0.051282,0.160991
0.875356,0.631296,0.986906,0.186577,0.385929,0.621411,0.016546
0.949215,0.340051,0.217103,0.059730,0.634322,0.518326,0.523940
0.048348,0.773281,0.695481,0.187340,0.994994,0.336089,0.499999
0.805733,0.468952,0.076548,0.417568,0.520234,0.237539,0.522083
0.868835,0.508989,0.582168,0.254764,0.130400,0.598713,0.685703
0.938765,0.902806,0.139346,0.573086,0.421132,0.663285,0.188524
0.436566,0.884005,0.656819,0.431560,0.220094,0.156819,0.672947
0.625771,0.749494,0.443396,0.146006,0.987033,0.965479,0.541596
0.474468,0.123764,0.110632,0.604867,0.722478,0.796335,0.684482
0.699141,0.823828,0.234329,0.120273,0.487113,0.422853,0.589752
0.306858,0.246571,0.355238,0.526953,0.403390,0.028185,0.552780
0.777679,0.996176,0.175167,0.764712,0.961655,0.716763,0.620580
0.840527,0.731212,0.040989,0.563005,0.527548,0.725472,0.224247
0.549299,0.458576,0.346962,0.036412,0.881429,0.936713,0.960091
0.183285,0.315329,0.715240,0.586675,0.343514,0.268021,0.615836
0.264197,0.791002,0.885906,0.225851,0.507765,0.506486,0.661974
0.237699,0.702963,0.911297,0.765247,0.428435,0.135544,0.991935
0.594120,0.338897,0.014146,0.475549,0.275610,0.974237,0.663836
0.289567,0.379076,0.045570,0.633081,0.647097,0.661405,0.754275
0.452408,0.640181,0.137145,0.960173,0.146668,0.799118,0.308465
0.502081,0.219762,0.149613,0.930516,0.355306,0.141548,0.908250
0.480445,0.922397,0.424974,0.756056,0.896634,0.088810,0.214951
0.467886,0.260521,0.819282,0.114983,0.921926,0.573556,0.026276
0.213738,0.163421,0.334507,0.360405,0.962539,0.642972,0.744772
0.862734,0.894384,0.395136,0.218040,0.035933,0.303387,0.167465
0.225783,0.592439,0.272434,0.122417,0.681249,0.487385,0.308618
0.747906,0.127899,0.264118,0.669832,0.701456,0.290394,0.044165
0.453814,0.378672,0.275598,0.416353,0.021644,0.020370,0.880974
0.914754,0.276110,0.102418,0.950687,0.579497,0.269883,0.467066
0.862322,0.739500,0.927697,0.543571,0.226885,0.236315,0.692706
0.364214,0.956824,0.644623,0.065670,0.247217,0.688789,0.980863
0.067461,0.256461,0.117385,0.089105,0.276831,0.998358,0.973483
0.274468,0.075900,0.142273,0.853965,0.345783,0.609339,0.659245
0.348839,0.586942,0.751677,0.575725,0.823257,0.444383,0.550516
0.401206,0.195139,0.253140,0.648424,0.883928,0.234003,0.349455
0.490464,0.466839,0.040494,0.767295,0.465197,0.013977,0.958881
0.089877,0.101154,0.593630,0.435660,0.710493,0.252875,0.643766
0.839817,0.395442,0.635057,0.663074,0.839825,0.185573,0.850544
0.380712,0.103684,0.889455,0.264640,0.337687,0.238910,0.216029
0.705749,0.256523,0.595447,0.170947,0.270500,0.554328,0.910612
0.655482,0.504243,0.796037,0.365975,0.757118,0.439803,0.425308
0.835246,0.060364,0.260008,0.675071,0.245937,0.110553,0.916102
0.214237,0.805557,0.891290,0.551924,0.044467,0.107319,0.380075
0.363842,0.975522,0.921162,0.634342,0.529850,0.831774,0.994719
0.336017,0.790757,0.551307,0.093135,0.230560,0.976614,0.690069
0.036979,0.950078,0.740876,0.282916,0.060631,0.656978,0.909565
0.462535,0.800855,0.826791,0.507001,0.908174,0.206866,0.257217
0.182388,0.178379,0.906358,0.712238,0.010153,0.901077,0.897569
0.691834,0.448876,0.439305,0.922394,0.425491,0.129374,0.988199
0.079452,0.729075,0.745385,0.140083,0.386053,0.654951,0.414950
0.455805,0.241741,0.355589,0.363979,0.448608,0.612806,0.635995
0.791185,0.542353,0.343234,0.801338,0.443431,0.240803,0.147508
0.689680,0.586813,0.057658,0.115170,0.716188,0.045857,0.577640
0.774932,0.323025,0.935722,0.160985,0.977976,0.350672,0.009572
0.592414,0.365161,0.797760,0.041022,0.977967,0.433755,0.672018
0.976108,0.015251,0.570489,0.419539,0.256055,0.717998,0.554803
0.304811,0.612462,0.060904,0.020999,0.658319,0.638544,0.816639
0.961570,0.752361,0.594236,0.939545,0.103033,0.603808,0.373326
0.968969,0.171086,0.736469,0.946935,0.604841,0.408486,0.716087
0.423738,0.286576,0.000489,0.679792,0.004574,0.555292,0.625526
0.167754,0.686431,0.330384,0.826073,0.324975,0.147023,0.259323
0.899384,0.853559,0.226090,0.002417,0.457367,0.599416,0.697864
0.770503,0.434333,0.373271,0.375344,0.842819,0.089358,0.956294
0.375934,0.956782,0.946349,0.380508,0.512075,0.571875,0.689893
0.258306,0.020277,0.505901,0.583280,0.167299,0.765224,0.869825
0.618784,0.095914,0.069101,0.076151,0.695331,0.766965,0.502487
0.201298,0.875758,0.841177,0.044117,0.965116,0.797471,0.310674
0.754253,0.257023,0.721558,0.266328,0.828898,0.411450,0.946156
0.431727,0.452057,0.670485,0.599027,0.217281,0.540309,0.665710
0.636224,0.734810,0.912216,0.331554,0.501775,0.414702,0.797387
0.290460,0.638564,0.747191,0.255576,0.436035,0.057865,0.596626
0.314888,0.318184,0.456616,0.143787,0.729634,0.402772,0.230991
0.854829,0.901476,0.760388,0.072111,0.441785,0.426098,0.908176
0.160908,0.820392,0.409564,0.662684,0.235094,0.206951,0.365757
0.845515,0.112948,0.781131,0.281551,0.170813,0.377757,0.471839
0.695941,0.928455,0.629489,0.425575,0.331228,0.860480,0.586936
0.761956,0.347324,0.258168,0.203741,0.773422,0.166343,0.281750
0.986735,0.691313,0.597014,0.221829,0.898264,0.962771,0.747383
0.075719,0.528514,0.025330,0.246532,0.906271,0.497169,0.732234
0.425625,0.361723,0.027787,0.756852,0.222203,0.614723,0.942909
0.962047,0.201077,0.187899,0.735468,0.367420,0.469649,0.669798
0.160962,0.266812,0.575984,0.059226,0.229583,0.323368,0.803006
0.851882,0.828336,0.551834,0.758153,0.325506,0.284068,0.360365
0.645791,0.388152,0.507983,0.867993,0.002874,0.450892,0.852151
0.651968,0.040050,0.700389,0.019388,0.509699,0.370188,0.373543
0.637000,0.949527,0.729887,0.866583,0.272895,0.532893,0.171885
0.361229,0.723718,0.882930,0.686735,0.007786,0.243295,0.437865
0.631446,0.945848,0.521570,0.634320,0.396740,0.373721,0.599241
0.413772,0.299631,0.068097,0.923470,0.669819,0.441640,0.594131
0.391167,0.324018,0.173401,0.664062,0.856911,0.345286,0.788839
0.069004,0.671769,0.904875,0.076791,0.915064,0.342740,0.730368
0.288589,0.251938,0.180830,0.685328,0.625659,0.780072,0.734037
0.079702,0.802133,0.962901,0.749521,0.243773,0.557032,0.056340
0.881051,0.229741,0.299003,0.737962,0.575027,0.087842,0.956102
0.759611,0.860977,0.720822,0.674675,0.203717,0.451190,0.221184
0.703128,0.402014,0.177634,0.328787,0.182086,0.911671,0.368218
0.713804,0.331119,0.011309,0.957577,0.888152,0.067649,0.592518
0.297390,0.891520,0.507164,0.872417,0.979362,0.463265,0.516449
0.324242,0.237271,0.413648,0.527959,0.688461,0.634832,0.020265
0.036847,0.197899,0.720376,0.218933,0.109570,0.088594,0.480721
0.419713,0.492030,0.780952,0.307864,0.559679,0.373469,0.077067
0.264990,0.584230,0.729487,0.244352,0.047496,0.245936,0.983326
0.483207,0.396974,0.899697,0.171668,0.031806,0.919963,0.563257
0.117862,0.283633,0.287585,0.227433,0.372226,0.768306,0.050807
0.260336,0.831759,0.099804,0.820015,0.205228,0.176870,0.677085
0.761101,0.406572,0.714570,0.808596,0.652508,0.697896,0.180334
0.094870,0.080032,0.307384,0.126675,0.999994,0.870641,0.195328
0.154274,0.482913,0.345289,0.526500,0.251219,0.396096,0.318439
0.227855,0.418243,0.331570,0.433083,0.595113,0.008656,0.903301
0.415228,0.617872,0.164810,0.067736,0.315768,0.345144,0.203452
0.425176,0.510836,0.537313,0.425171,0.381476,0.732640,0.543027
0.215553,0.888316,0.062250,0.466772,0.284413,0.380689,0.978327
0.798932,0.309898,0.945351,0.394045,0.318553,0.848653,0.750258
0.466524,0.915068,0.801517,0.782292,0.260213,0.004969,0.192929
0.515805,0.730242,0.110559,0.897281,0.462882,0.653587,0.433031
0.541903,0.495281,0.145208,0.826316,0.875970,0.123535,0.338584
0.433433,0.283935,0.068946,0.751986,0.132587,0.819205,0.485767
0.734273,0.287284,0.381404,0.994485,0.292253,0.574333,0.679874
0.304575,0.790434,0.705339,0.767457,0.444020,0.138370,0.445892
0.633651,0.591100,0.812239,0.509621,0.714636,0.150823,0.184523
0.434757,0.253469,0.900054,0.567345,0.072674,0.385822,0.166456
0.673106,0.547860,0.801432,0.965359,0.122192,0.481306,0.773417
0.271740,0.478756,0.194224,0.715760,0.617125,0.640116,0.701684
0.231216,0.513923,0.760397,0.945852,0.664745,0.944920,0.093920
0.198389,0.993975,0.666847,0.271062,0.379796,0.833303,0.078009
0.381163,0.879441,0.018261,0.503355,0.360747,0.791678,0.930122
0.270433,0.124346,0.348247,0.887559,0.764462,0.049931,0.138335
0.563854,0.898732,0.941530,0.228599,0.843652,0.035450,0.328102
0.029425,0.994949,0.313103,0.409221,0.828253,0.391112,0.462123
0.270552,0.480384,0.712771,0.631299,0.272062,0.642893,0.263786
0.767239,0.612033,0.430054,0.531701,0.661964,0.568389,0.527379
0.467122,0.468909,0.454417,0.310773,0.504360,0.782519,0.352814
0.777468,0.665917,0.943006,0.605721,0.057028,0.405130,0.815137
0.885514,0.527907,0.958880,0.157577,0.170801,0.222666,0.700072
0.834700,0.130127,0.469740,0.496664,0.698516,0.997119,0.722482
0.466029,0.176899,0.476411,0.970388,0.959418,0.829225,0.504173
0.495142,0.447180,0.342607,0.552170,0.852310,0.157744,0.879750
0.685651,0.838630,0.895400,0.856452,0.061296,0.595473,0.794491
0.725599,0.264231,0.392660,0.424115,0.261351,0.115141,0.589753
0.292040,0.066164,0.697768,0.251458,0.895389,0.201941,0.988344
0.649121,0.330952,0.942701,0.501430,0.488695,0.822451,0.239254
0.661081,0.134655,0.030798,0.722377,0.730127,0.825289,0.618373
0.089521,0.011033,0.879841,0.350871,0.126174,0.469594,0.078251
0.535758,0.776018,0.669673,0.431147,0.977960,0.658017,0.821678
0.988969,0.764378,0.128511,0.477664,0.586829,0.367765,0.652011
0.502419,0.682809,0.970288,0.232547,0.508098,0.588661,0.688273
0.599694,0.568114,0.948490,0.725868,0.037708,0.026741,0.144083
0.802759,0.813756,0.004614,0.780719,0.471773,0.826292,0.407799
0.590670,0.536310,0.938406,0.177500,0.904075,0.590417,0.425410
0.273225,0.395698,0.639041,0.781323,0.984360,0.327313,0.378942
0.895428,0.327432,0.309922,0.933136,0.354172,0.454005,0.506603
0.267761,0.511217,0.937650,0.739534,0.337509,0.345449,0.200276
0.881759,0.138682,0.105679,0.785834,0.729099,0.531089,0.192328
0.926787,0.831369,0.783647,0.911147,0.158682,0.162589,0.495201
0.490021,0.805123,0.987246,0.844193,0.259128,0.493849,0.001124
0.005065,0.938774,0.266424,0.342574,0.284223,0.466700,0.270753
0.605382,0.376431,0.951816,0.334481,0.907520,0.144144,0.336805
0.975513,0.120453,0.745454,0.134195,0.283042,0.240655,0.188305
0.045777,0.175551,0.617255,0.304906,0.669400,0.618379,0.831795
0.557153,0.098219,0.017039,0.841377,0.564918,0.287792,0.007359
0.664223,0.959176,0.504781,0.571743,0.103320,0.841586,0.406050
0.962039,0.151504,0.213029,0.245080,0.392159,0.401334,0.018142
0.576885,0.635397,0.742842,0.246285,0.253776,0.574637,0.920750
0.672856,0.937789,0.652306,0.237774,0.225581,0.659666,0.408074
0.618841,0.912855,0.461547,0.722162,0.754442,0.867597,0.800995
0.019102,0.014024,0.961561,0.411261,0.415358,0.979703,0.849197
0.615101,0.592039,0.238528,0.868877,0.166677,0.159278,0.679806
0.097067,0.332113,0.077306,0.322648,0.991779,0.485381,0.212451
0.398236,0.673998,0.332782,0.152678,0.541595,0.133777,0.869158
0.147801,0.830719,0.971958,0.563159,0.810422,0.821155,0.555403
0.413194,0.793931,0.294400,0.579871,0.953209,0.974206,0.419403
0.306319,0.496709,0.372924,0.298098,0.982090,0.585375,0.908718
0.259373,0.241499,0.533004,0.800969,0.375276,0.402162,0.361666
0.232881,0.333623,0.086237,0.043303,0.154778,0.641639,0.468826
0.435570,0.763226,0.147843,0.388780,0.737432,0.567246,0.439056
0.063956,0.811980,0.341849,0.046046,0.397355,0.250567,0.426371
0.492066,0.959375,0.457697,0.867343,0.361537,0.819362,0.390420
0.152986,0.476657,0.637720,0.307764,0.118297,0.106546,0.875736
0.869772,0.023579,0.942647,0.607205,0.590825,0.381702,0.650956
0.193682,0.992806,0.700826,0.591037,0.243373,0.127198,0.247764
0.086573,0.705461,0.602782,0.448109,0.524823,0.993202,0.042527
0.469859,0.680247,0.985572,0.588156,0.786793,0.861308,0.142023
0.884887,0.084670,0.263771,0.475713,0.466372,0.914727,0.130494
0.907533,0.831320,0.251090,0.150906,0.958518,0.498855,0.886345
0.204316,0.489127,0.493200,0.729139,0.482329,0.535726,0.406947
0.215973,0.392520,0.540345,0.002767,0.253828,0.682368,0.659333
0.767037,0.923103,0.614428,0.233409,0.837831,0.744922,0.893463
0.576242,0.144553,0.896269,0.534760,0.643408,0.782614,0.579850
0.271741,0.073050,0.576862,0.754070,0.608776,0.983810,0.706259
0.376329,0.246603,0.827516,0.630158,0.928971,0.486849,0.768873
0.409952,0.383302,0.929417,0.247783,0.128224,0.822880,0.993146
0.967433,0.889416,0.239225,0.610841,0.672030,0.819075,0.458564
0.892125,0.035427,0.697841,0.500901,0.019236,0.404099,0.325650
0.650703,0.153166,0.025723,0.579673,0.640015,0.794596,0.275681
0.177898,0.205098,0.297750,0.306121,0.027978,0.290896,0.010587
0.180312,0.249812,0.606252,0.852341,0.068887,0.064816,0.796112
0.100242,0.493953,0.461913,0.119479,0.898052,0.787563,0.515044
0.940730,0.540767,0.128428,0.580745,0.335364,0.404109,0.630712
0.609207,0.928462,0.819383,0.637185,0.219358,0.829969,0.632596
0.079781,0.238848,0.252011,0.148668,0.303664,0.048123,0.109681
0.542076,0.571594,0.523385,0.440127,0.359157,0.038429,0.988882
0.579196,0.117310,0.880632,0.914559,0.521419,0.511343,0.427821
0.439805,0.247203,0.767812,0.659163,0.077173,0.400408,0.058832
0.639256,0.310843,0.305622,0.942919,0.358966,0.415303,0.346825
0.986897,0.870210,0.341169,0.346054,0.908639,0.330051,0.645941
0.447361,0.526573,0.402394,0.968780,0.037916,0.830215,0.099407
0.077418,0.867219,0.136884,0.154591,0.267627,0.195716,0.311544
0.506560,0.617167,0.849802,0.865526,0.032470,0.196627,0.766568
0.066837,0.107737,0.365421,0.975476,0.437788,0.011362,0.463310
0.537935,0.865704,0.853929,0.575851,0.695919,0.953336,0.053573
0.820554,0.190457,0.927927,0.088181,0.386173,0.239472,0.995064
0.856639,0.844866,0.758259,0.889108,0.041493,0.524826,0.908475
